symbol,time,open,high,low,close,tick_volume,spread,real_volume
XAUUSD,2024-11-19 01:55:00,2616.1,2616.39,2615.29,2615.63,379,11,0
XAUUSD,2024-11-19 02:00:00,2615.61,2617.47,2615.61,2616.87,395,10,0
XAUUSD,2024-11-19 02:05:00,2616.87,2618.05,2616.27,2617.84,397,10,0
XAUUSD,2024-11-19 02:10:00,2617.91,2619.2,2617.25,2618.36,424,10,0
XAUUSD,2024-11-19 02:15:00,2618.39,2619.08,2617.57,2618.85,319,10,0
XAUUSD,2024-11-19 02:20:00,2618.86,2618.87,2618.0,2618.24,285,10,0
XAUUSD,2024-11-19 02:25:00,2618.23,2619.37,2617.62,2619.22,284,10,0
XAUUSD,2024-11-19 02:30:00,2619.21,2621.3,2619.21,2620.73,439,5,0
XAUUSD,2024-11-19 02:35:00,2620.81,2622.64,2619.88,2622.46,412,10,0
XAUUSD,2024-11-19 02:40:00,2622.47,2624.12,2622.08,2623.27,437,10,0
XAUUSD,2024-11-19 02:45:00,2623.32,2623.78,2622.18,2622.63,415,10,0
XAUUSD,2024-11-19 02:50:00,2622.68,2623.38,2621.78,2621.78,397,10,0
XAUUSD,2024-11-19 02:55:00,2621.77,2622.71,2621.28,2622.52,393,10,0
XAUUSD,2024-11-19 03:00:00,2622.45,2624.48,2622.01,2623.92,401,10,0
XAUUSD,2024-11-19 03:05:00,2623.92,2624.95,2623.83,2624.44,331,10,0
XAUUSD,2024-11-19 03:10:00,2624.44,2625.6,2624.34,2625.08,289,10,0
XAUUSD,2024-11-19 03:15:00,2625.03,2625.61,2624.55,2624.77,394,12,0
XAUUSD,2024-11-19 03:20:00,2624.75,2624.85,2623.42,2624.4,407,10,0
XAUUSD,2024-11-19 03:25:00,2624.23,2624.6,2623.7,2624.17,336,10,0
XAUUSD,2024-11-19 03:30:00,2624.17,2624.84,2622.38,2623.13,336,10,0
XAUUSD,2024-11-19 03:35:00,2623.07,2623.2,2621.42,2621.49,305,10,0
XAUUSD,2024-11-19 03:40:00,2621.48,2622.74,2621.26,2622.74,264,13,0
XAUUSD,2024-11-19 03:45:00,2622.74,2624.36,2621.62,2624.01,285,10,0
XAUUSD,2024-11-19 03:50:00,2624.02,2624.61,2623.7,2624.59,217,4,0
XAUUSD,2024-11-19 03:55:00,2624.56,2624.71,2623.79,2624.51,288,11,0
XAUUSD,2024-11-19 04:00:00,2624.51,2624.52,2623.24,2623.27,309,10,0
XAUUSD,2024-11-19 04:05:00,2623.28,2623.91,2622.99,2623.48,275,10,0
XAUUSD,2024-11-19 04:10:00,2623.49,2624.21,2623.36,2623.49,277,11,0
XAUUSD,2024-11-19 04:15:00,2623.51,2623.64,2622.13,2622.53,266,10,0
XAUUSD,2024-11-19 04:20:00,2622.52,2622.72,2621.67,2622.01,249,11,0
XAUUSD,2024-11-19 04:25:00,2621.96,2622.59,2621.91,2622.04,220,12,0
XAUUSD,2024-11-19 04:30:00,2622.04,2622.11,2621.5,2621.61,230,12,0
XAUUSD,2024-11-19 04:35:00,2621.66,2622.93,2621.66,2622.86,211,12,0
XAUUSD,2024-11-19 04:40:00,2622.86,2624.13,2622.67,2624.03,204,12,0
XAUUSD,2024-11-19 04:45:00,2624.19,2625.11,2623.73,2624.47,222,11,0
XAUUSD,2024-11-19 04:50:00,2624.47,2624.53,2622.9,2622.9,256,11,0
XAUUSD,2024-11-19 04:55:00,2622.91,2623.1,2622.59,2622.91,243,10,0
XAUUSD,2024-11-19 05:00:00,2622.81,2622.82,2621.83,2622.33,289,10,0
XAUUSD,2024-11-19 05:05:00,2622.33,2622.82,2621.8,2622.18,257,10,0
XAUUSD,2024-11-19 05:10:00,2622.2,2622.63,2620.86,2622.63,294,10,0
XAUUSD,2024-11-19 05:15:00,2622.62,2622.9,2621.98,2622.15,260,10,0
XAUUSD,2024-11-19 05:20:00,2622.14,2622.84,2621.83,2622.8,231,10,0
XAUUSD,2024-11-19 05:25:00,2622.87,2623.27,2622.67,2623.21,302,10,0
XAUUSD,2024-11-19 05:30:00,2623.22,2623.36,2621.98,2622.89,407,10,0
XAUUSD,2024-11-19 05:35:00,2622.89,2623.4,2621.88,2622.79,336,10,0
XAUUSD,2024-11-19 05:40:00,2622.77,2623.34,2622.29,2623.03,310,1,0
XAUUSD,2024-11-19 05:45:00,2623.03,2623.03,2621.5,2622.29,344,10,0
XAUUSD,2024-11-19 05:50:00,2622.3,2622.6,2621.43,2621.87,338,10,0
XAUUSD,2024-11-19 05:55:00,2621.85,2622.84,2621.59,2622.56,340,10,0
XAUUSD,2024-11-19 06:00:00,2622.58,2624.66,2622.3,2623.26,385,10,0
XAUUSD,2024-11-19 06:05:00,2623.29,2623.9,2621.38,2621.48,380,10,0
XAUUSD,2024-11-19 06:10:00,2621.51,2622.43,2621.41,2622.25,404,10,0
XAUUSD,2024-11-19 06:15:00,2622.25,2622.78,2621.92,2622.58,415,10,0
XAUUSD,2024-11-19 06:20:00,2622.59,2623.02,2622.21,2622.64,377,10,0
XAUUSD,2024-11-19 06:25:00,2622.66,2623.39,2621.82,2622.37,352,10,0
XAUUSD,2024-11-19 06:30:00,2622.37,2622.82,2621.59,2621.9,345,10,0
XAUUSD,2024-11-19 06:35:00,2621.89,2622.35,2621.69,2622.06,339,11,0
XAUUSD,2024-11-19 06:40:00,2622.01,2623.42,2622.0,2623.38,378,11,0
XAUUSD,2024-11-19 06:45:00,2623.39,2624.51,2622.46,2624.36,388,10,0
XAUUSD,2024-11-19 06:50:00,2624.44,2626.62,2624.44,2626.39,421,10,0
XAUUSD,2024-11-19 06:55:00,2626.41,2626.41,2624.99,2625.16,397,10,0
XAUUSD,2024-11-19 07:00:00,2625.13,2625.22,2621.81,2622.47,368,10,0
XAUUSD,2024-11-19 07:05:00,2622.64,2622.72,2619.72,2620.06,428,10,0
XAUUSD,2024-11-19 07:10:00,2620.1,2620.39,2618.35,2619.03,395,10,0
XAUUSD,2024-11-19 07:15:00,2619.08,2619.95,2617.74,2619.51,389,10,0
XAUUSD,2024-11-19 07:20:00,2619.49,2619.85,2617.93,2618.73,390,10,0
XAUUSD,2024-11-19 07:25:00,2618.78,2619.67,2618.17,2618.6,375,9,0
XAUUSD,2024-11-19 07:30:00,2618.58,2619.61,2617.97,2618.78,335,10,0
XAUUSD,2024-11-19 07:35:00,2618.86,2620.72,2618.5,2620.72,340,10,0
XAUUSD,2024-11-19 07:40:00,2620.81,2620.96,2620.04,2620.54,311,10,0
XAUUSD,2024-11-19 07:45:00,2620.49,2620.7,2618.68,2619.34,359,10,0
XAUUSD,2024-11-19 07:50:00,2619.29,2619.69,2618.54,2618.87,319,10,0
XAUUSD,2024-11-19 07:55:00,2618.85,2619.77,2618.09,2619.09,375,10,0
XAUUSD,2024-11-19 08:00:00,2619.03,2620.4,2618.72,2620.11,409,10,0
XAUUSD,2024-11-19 08:05:00,2620.1,2620.1,2618.71,2619.39,340,10,0
XAUUSD,2024-11-19 08:10:00,2619.36,2620.62,2619.1,2619.44,428,9,0
XAUUSD,2024-11-19 08:15:00,2619.39,2621.4,2619.39,2620.73,407,10,0
XAUUSD,2024-11-19 08:20:00,2620.71,2622.11,2619.64,2619.88,414,10,0
XAUUSD,2024-11-19 08:25:00,2619.86,2620.42,2619.57,2619.92,377,8,0
XAUUSD,2024-11-19 08:30:00,2620.04,2620.92,2618.92,2619.94,448,10,0
XAUUSD,2024-11-19 08:35:00,2619.92,2621.73,2619.92,2621.64,456,10,0
XAUUSD,2024-11-19 08:40:00,2621.78,2626.86,2621.73,2626.58,515,10,0
XAUUSD,2024-11-19 08:45:00,2626.68,2627.02,2625.92,2626.43,464,10,0
XAUUSD,2024-11-19 08:50:00,2626.35,2626.41,2623.22,2625.26,470,10,0
XAUUSD,2024-11-19 08:55:00,2625.26,2626.78,2624.42,2626.35,433,0,0
XAUUSD,2024-11-19 09:00:00,2626.1,2628.23,2625.75,2627.17,463,0,0
XAUUSD,2024-11-19 09:05:00,2627.16,2627.19,2625.3,2625.89,443,6,0
XAUUSD,2024-11-19 09:10:00,2625.89,2627.2,2625.41,2626.46,416,10,0
XAUUSD,2024-11-19 09:15:00,2626.41,2629.74,2625.36,2629.73,510,10,0
XAUUSD,2024-11-19 09:20:00,2629.81,2631.87,2628.32,2631.03,525,10,0
XAUUSD,2024-11-19 09:25:00,2631.01,2631.75,2628.32,2630.48,520,4,0
XAUUSD,2024-11-19 09:30:00,2630.52,2633.27,2630.18,2633.15,499,10,0
XAUUSD,2024-11-19 09:35:00,2633.15,2634.45,2632.47,2633.38,446,10,0
XAUUSD,2024-11-19 09:40:00,2633.36,2633.61,2630.89,2631.0,457,10,0
XAUUSD,2024-11-19 09:45:00,2631.01,2631.91,2629.98,2631.1,494,10,0
XAUUSD,2024-11-19 09:50:00,2630.83,2631.24,2629.58,2630.33,458,10,0
XAUUSD,2024-11-19 09:55:00,2630.35,2632.11,2629.93,2630.29,398,10,0
XAUUSD,2024-11-19 10:00:00,2629.96,2633.03,2629.93,2632.91,399,8,0
XAUUSD,2024-11-19 10:05:00,2632.9,2634.8,2632.9,2634.44,426,10,0
XAUUSD,2024-11-19 10:10:00,2634.53,2634.73,2632.91,2634.35,409,10,0
XAUUSD,2024-11-19 10:15:00,2634.34,2634.74,2633.68,2633.88,372,12,0
XAUUSD,2024-11-19 10:20:00,2633.71,2633.89,2632.0,2632.04,428,11,0
XAUUSD,2024-11-19 10:25:00,2632.0,2635.14,2632.0,2634.62,408,10,0
XAUUSD,2024-11-19 10:30:00,2634.51,2635.66,2633.03,2633.34,382,12,0
XAUUSD,2024-11-19 10:35:00,2633.47,2634.52,2633.33,2634.33,370,11,0
XAUUSD,2024-11-19 10:40:00,2634.33,2635.44,2633.97,2634.79,343,11,0
XAUUSD,2024-11-19 10:45:00,2634.85,2636.5,2634.34,2636.16,334,10,0
XAUUSD,2024-11-19 10:50:00,2636.16,2636.26,2634.9,2635.28,321,10,0
XAUUSD,2024-11-19 10:55:00,2635.27,2635.4,2633.92,2635.06,334,10,0
XAUUSD,2024-11-19 11:00:00,2635.06,2635.98,2634.3,2634.41,365,10,0
XAUUSD,2024-11-19 11:05:00,2634.44,2635.85,2634.08,2634.89,352,10,0
XAUUSD,2024-11-19 11:10:00,2634.89,2635.17,2634.01,2634.72,333,10,0
XAUUSD,2024-11-19 11:15:00,2634.72,2635.17,2634.11,2635.14,342,10,0
XAUUSD,2024-11-19 11:20:00,2635.08,2635.68,2634.77,2635.28,361,10,0
XAUUSD,2024-11-19 11:25:00,2635.3,2635.65,2634.42,2634.53,335,10,0
XAUUSD,2024-11-19 11:30:00,2634.53,2635.21,2632.6,2632.61,393,3,0
XAUUSD,2024-11-19 11:35:00,2632.59,2633.52,2632.0,2633.06,349,10,0
XAUUSD,2024-11-19 11:40:00,2632.91,2634.6,2632.91,2633.82,331,10,0
XAUUSD,2024-11-19 11:45:00,2633.77,2634.39,2632.37,2632.72,351,10,0
XAUUSD,2024-11-19 11:50:00,2632.72,2632.74,2631.68,2631.97,402,8,0
XAUUSD,2024-11-19 11:55:00,2631.97,2632.45,2629.07,2629.59,443,2,0
XAUUSD,2024-11-19 12:00:00,2629.58,2630.47,2628.81,2629.97,441,10,0
XAUUSD,2024-11-19 12:05:00,2629.99,2630.88,2629.7,2630.12,414,10,0
XAUUSD,2024-11-19 12:10:00,2630.13,2631.62,2629.91,2631.38,408,10,0
XAUUSD,2024-11-19 12:15:00,2631.3,2633.29,2630.96,2633.29,387,10,0
XAUUSD,2024-11-19 12:20:00,2633.28,2635.48,2633.28,2635.07,404,3,0
XAUUSD,2024-11-19 12:25:00,2635.06,2636.14,2634.76,2635.87,401,10,0
XAUUSD,2024-11-19 12:30:00,2635.75,2636.7,2635.09,2635.65,404,10,0
XAUUSD,2024-11-19 12:35:00,2635.61,2636.71,2635.41,2636.25,361,10,0
XAUUSD,2024-11-19 12:40:00,2636.26,2636.92,2635.16,2635.35,368,3,0
XAUUSD,2024-11-19 12:45:00,2635.29,2635.35,2633.81,2634.27,389,10,0
XAUUSD,2024-11-19 12:50:00,2634.2,2635.78,2633.26,2635.69,396,4,0
XAUUSD,2024-11-19 12:55:00,2635.68,2639.34,2635.65,2639.21,454,10,0
XAUUSD,2024-11-19 13:00:00,2639.26,2639.41,2637.43,2638.03,537,1,0
XAUUSD,2024-11-19 13:05:00,2638.13,2638.99,2636.97,2638.22,477,8,0
XAUUSD,2024-11-19 13:10:00,2638.29,2638.34,2636.57,2637.85,455,0,0
XAUUSD,2024-11-19 13:15:00,2637.8,2638.23,2633.55,2634.33,501,8,0
XAUUSD,2024-11-19 13:20:00,2634.11,2634.3,2630.12,2631.7,530,3,0
XAUUSD,2024-11-19 13:25:00,2631.45,2632.35,2629.57,2630.34,446,10,0
XAUUSD,2024-11-19 13:30:00,2629.96,2633.7,2629.28,2633.7,500,10,0
XAUUSD,2024-11-19 13:35:00,2633.87,2635.88,2632.56,2632.67,512,10,0
XAUUSD,2024-11-19 13:40:00,2632.72,2636.26,2632.67,2634.82,516,10,0
XAUUSD,2024-11-19 13:45:00,2634.73,2635.05,2632.5,2632.97,509,10,0
XAUUSD,2024-11-19 13:50:00,2632.77,2636.51,2632.51,2636.26,521,10,0
XAUUSD,2024-11-19 13:55:00,2636.19,2636.93,2634.71,2635.26,509,10,0
XAUUSD,2024-11-19 14:00:00,2635.19,2636.82,2634.28,2635.55,515,0,0
XAUUSD,2024-11-19 14:05:00,2635.59,2635.69,2629.91,2632.27,539,10,0
XAUUSD,2024-11-19 14:10:00,2632.32,2632.37,2629.92,2630.22,494,11,0
XAUUSD,2024-11-19 14:15:00,2630.29,2630.89,2624.53,2626.04,521,10,0
XAUUSD,2024-11-19 14:20:00,2626.24,2626.73,2624.43,2625.33,535,10,0
XAUUSD,2024-11-19 14:25:00,2625.45,2629.05,2625.45,2628.13,505,10,0
XAUUSD,2024-11-19 14:30:00,2628.34,2629.84,2626.16,2627.3,552,10,0
XAUUSD,2024-11-19 14:35:00,2627.21,2629.27,2626.28,2627.2,527,10,0
XAUUSD,2024-11-19 14:40:00,2627.04,2629.97,2626.85,2629.77,531,10,0
XAUUSD,2024-11-19 14:45:00,2629.54,2630.96,2628.51,2629.08,517,10,0
XAUUSD,2024-11-19 14:50:00,2629.07,2629.07,2625.0,2625.9,516,8,0
XAUUSD,2024-11-19 14:55:00,2625.89,2627.04,2622.9,2623.54,530,11,0
XAUUSD,2024-11-19 15:00:00,2623.28,2625.58,2622.42,2623.99,543,3,0
XAUUSD,2024-11-19 15:05:00,2624.0,2626.64,2623.82,2626.3,524,10,0
XAUUSD,2024-11-19 15:10:00,2626.33,2628.23,2625.97,2628.16,493,10,0
XAUUSD,2024-11-19 15:15:00,2628.14,2628.64,2625.04,2626.09,489,10,0
XAUUSD,2024-11-19 15:20:00,2626.08,2627.82,2624.82,2627.49,450,9,0
XAUUSD,2024-11-19 15:25:00,2627.49,2628.49,2626.9,2627.82,458,9,0
XAUUSD,2024-11-19 15:30:00,2627.79,2628.24,2623.42,2624.31,522,5,0
XAUUSD,2024-11-19 15:35:00,2624.18,2624.62,2621.01,2624.36,506,10,0
XAUUSD,2024-11-19 15:40:00,2624.38,2626.84,2624.09,2626.5,479,1,0
XAUUSD,2024-11-19 15:45:00,2626.47,2627.5,2624.3,2624.6,487,11,0
XAUUSD,2024-11-19 15:50:00,2624.56,2624.66,2622.28,2623.7,477,10,0
XAUUSD,2024-11-19 15:55:00,2623.56,2625.03,2623.32,2624.49,450,10,0
XAUUSD,2024-11-19 16:00:00,2624.54,2625.59,2623.26,2623.92,464,6,0
XAUUSD,2024-11-19 16:05:00,2623.91,2625.98,2623.32,2625.54,453,10,0
XAUUSD,2024-11-19 16:10:00,2625.53,2626.26,2624.11,2625.15,466,10,0
XAUUSD,2024-11-19 16:15:00,2625.16,2628.35,2625.16,2628.14,462,10,0
XAUUSD,2024-11-19 16:20:00,2628.08,2628.37,2625.16,2625.48,471,6,0
XAUUSD,2024-11-19 16:25:00,2625.51,2625.51,2624.08,2624.35,446,10,0
XAUUSD,2024-11-19 16:30:00,2624.33,2625.47,2623.38,2623.54,446,12,0
XAUUSD,2024-11-19 16:35:00,2623.42,2624.16,2623.15,2624.07,423,13,0
XAUUSD,2024-11-19 16:40:00,2623.95,2624.96,2623.21,2623.26,419,12,0
XAUUSD,2024-11-19 16:45:00,2623.19,2624.39,2622.42,2623.51,409,11,0
XAUUSD,2024-11-19 16:50:00,2623.5,2626.34,2623.27,2626.13,436,10,0
XAUUSD,2024-11-19 16:55:00,2626.13,2626.61,2625.24,2626.48,429,10,0
XAUUSD,2024-11-19 17:00:00,2626.48,2627.48,2625.67,2627.13,428,0,0
XAUUSD,2024-11-19 17:05:00,2627.14,2628.71,2626.85,2628.35,385,5,0
XAUUSD,2024-11-19 17:10:00,2628.55,2629.74,2627.59,2629.62,389,1,0
XAUUSD,2024-11-19 17:15:00,2629.63,2630.95,2629.31,2630.82,379,2,0
XAUUSD,2024-11-19 17:20:00,2630.82,2632.54,2630.05,2632.33,402,3,0
XAUUSD,2024-11-19 17:25:00,2632.33,2633.09,2631.79,2632.54,392,10,0
XAUUSD,2024-11-19 17:30:00,2632.62,2632.82,2630.58,2631.07,396,10,0
XAUUSD,2024-11-19 17:35:00,2631.07,2631.54,2630.0,2631.15,391,10,0
XAUUSD,2024-11-19 17:40:00,2631.17,2631.52,2629.76,2630.13,363,11,0
XAUUSD,2024-11-19 17:45:00,2630.12,2630.35,2628.88,2629.12,318,4,0
XAUUSD,2024-11-19 17:50:00,2629.22,2629.83,2628.44,2628.68,333,10,0
XAUUSD,2024-11-19 17:55:00,2628.64,2628.83,2627.53,2628.11,372,11,0
XAUUSD,2024-11-19 18:00:00,2628.15,2628.15,2626.36,2627.89,398,5,0
XAUUSD,2024-11-19 18:05:00,2627.89,2628.93,2627.89,2628.54,394,10,0
XAUUSD,2024-11-19 18:10:00,2628.55,2629.21,2627.86,2628.86,333,10,0
XAUUSD,2024-11-19 18:15:00,2628.86,2629.46,2628.3,2628.73,322,1,0
XAUUSD,2024-11-19 18:20:00,2628.81,2629.75,2628.27,2628.34,364,2,0
XAUUSD,2024-11-19 18:25:00,2628.32,2628.32,2626.33,2627.1,382,11,0
XAUUSD,2024-11-19 18:30:00,2627.19,2627.38,2626.52,2627.04,274,11,0
XAUUSD,2024-11-19 18:35:00,2627.04,2628.73,2626.9,2628.31,284,8,0
XAUUSD,2024-11-19 18:40:00,2628.18,2629.07,2627.68,2628.85,284,10,0
XAUUSD,2024-11-19 18:45:00,2628.87,2629.44,2628.25,2629.25,279,10,0
XAUUSD,2024-11-19 18:50:00,2629.24,2630.17,2628.59,2629.99,317,10,0
XAUUSD,2024-11-19 18:55:00,2630.0,2630.37,2629.44,2630.12,312,10,0
XAUUSD,2024-11-19 19:00:00,2630.25,2630.82,2629.91,2630.81,263,12,0
XAUUSD,2024-11-19 19:05:00,2630.81,2630.87,2629.39,2630.22,286,12,0
XAUUSD,2024-11-19 19:10:00,2630.25,2631.53,2630.2,2631.23,238,12,0
XAUUSD,2024-11-19 19:15:00,2631.21,2631.24,2629.11,2629.38,333,11,0
XAUUSD,2024-11-19 19:20:00,2629.37,2631.02,2628.85,2630.84,242,11,0
XAUUSD,2024-11-19 19:25:00,2630.85,2630.89,2629.89,2630.05,312,10,0
XAUUSD,2024-11-19 19:30:00,2630.01,2630.52,2629.46,2629.5,328,8,0
XAUUSD,2024-11-19 19:35:00,2629.5,2630.45,2629.3,2629.89,289,10,0
XAUUSD,2024-11-19 19:40:00,2629.93,2630.79,2629.7,2630.15,254,10,0
XAUUSD,2024-11-19 19:45:00,2630.16,2630.82,2629.87,2630.6,220,2,0
XAUUSD,2024-11-19 19:50:00,2630.65,2631.02,2630.4,2630.99,305,10,0
XAUUSD,2024-11-19 19:55:00,2630.99,2631.51,2630.56,2630.71,285,1,0
XAUUSD,2024-11-19 20:00:00,2630.7,2631.27,2630.42,2631.16,257,10,0
XAUUSD,2024-11-19 20:05:00,2631.17,2631.35,2630.49,2630.89,164,10,0
XAUUSD,2024-11-19 20:10:00,2630.94,2631.86,2630.62,2631.61,229,10,0
XAUUSD,2024-11-19 20:15:00,2631.61,2631.88,2631.34,2631.79,206,10,0
XAUUSD,2024-11-19 20:20:00,2631.78,2632.32,2631.75,2632.18,172,1,0
XAUUSD,2024-11-19 20:25:00,2632.18,2632.39,2631.57,2632.02,142,0,0
XAUUSD,2024-11-19 20:30:00,2632.02,2632.02,2630.92,2631.32,243,10,0
XAUUSD,2024-11-19 20:35:00,2631.31,2632.14,2631.31,2632.08,181,10,0
XAUUSD,2024-11-19 20:40:00,2632.12,2632.91,2632.11,2632.23,221,10,0
XAUUSD,2024-11-19 20:45:00,2632.27,2633.89,2632.21,2633.7,247,10,0
XAUUSD,2024-11-19 20:50:00,2633.71,2634.58,2633.71,2634.09,247,10,0
XAUUSD,2024-11-19 20:55:00,2634.15,2634.4,2633.64,2633.77,279,10,0
XAUUSD,2024-11-19 21:00:00,2633.88,2633.94,2632.17,2632.27,145,11,0
XAUUSD,2024-11-19 21:05:00,2632.18,2632.19,2631.39,2631.86,105,1,0
XAUUSD,2024-11-19 21:10:00,2631.92,2631.96,2631.04,2631.52,87,11,0
XAUUSD,2024-11-19 21:15:00,2631.54,2631.93,2630.63,2630.68,127,11,0
XAUUSD,2024-11-19 21:20:00,2630.62,2633.19,2630.62,2632.24,162,11,0
XAUUSD,2024-11-19 21:25:00,2632.13,2632.88,2631.97,2632.72,133,11,0
XAUUSD,2024-11-19 21:30:00,2632.81,2633.02,2632.01,2632.6,145,11,0
XAUUSD,2024-11-19 21:35:00,2632.61,2633.79,2632.4,2632.4,184,2,0
XAUUSD,2024-11-19 21:40:00,2632.35,2632.63,2631.89,2632.44,165,14,0
XAUUSD,2024-11-19 21:45:00,2632.32,2632.44,2631.87,2631.87,116,14,0
XAUUSD,2024-11-19 21:50:00,2631.85,2632.91,2631.85,2632.63,98,14,0
XAUUSD,2024-11-19 23:05:00,2632.67,2632.78,2632.04,2632.24,129,30,0
XAUUSD,2024-11-19 23:10:00,2632.34,2633.7,2631.94,2633.36,256,30,0
XAUUSD,2024-11-19 23:15:00,2633.29,2633.91,2633.1,2633.84,216,18,0
XAUUSD,2024-11-19 23:20:00,2633.89,2634.11,2633.61,2633.85,179,16,0
XAUUSD,2024-11-19 23:25:00,2633.85,2634.55,2633.75,2634.16,113,15,0
XAUUSD,2024-11-19 23:30:00,2634.15,2634.38,2633.78,2634.34,114,14,0
XAUUSD,2024-11-19 23:35:00,2634.39,2635.0,2634.38,2634.58,152,13,0
XAUUSD,2024-11-19 23:40:00,2634.59,2634.82,2634.32,2634.78,116,13,0
XAUUSD,2024-11-19 23:45:00,2634.84,2634.93,2634.11,2634.91,108,13,0
XAUUSD,2024-11-19 23:50:00,2634.77,2635.32,2634.27,2635.05,130,13,0
XAUUSD,2024-11-19 23:55:00,2635.05,2635.56,2634.72,2635.19,185,13,0
XAUUSD,2024-11-20 00:00:00,2635.18,2635.34,2634.79,2635.27,220,12,0
XAUUSD,2024-11-20 00:05:00,2635.23,2636.17,2635.09,2636.13,181,10,0
XAUUSD,2024-11-20 00:10:00,2636.14,2636.72,2635.92,2636.42,248,10,0
XAUUSD,2024-11-20 00:15:00,2636.4,2636.65,2635.66,2636.54,206,10,0
XAUUSD,2024-11-20 00:20:00,2636.51,2637.44,2636.26,2637.38,253,2,0
XAUUSD,2024-11-20 00:25:00,2637.36,2637.98,2636.83,2637.85,203,2,0
XAUUSD,2024-11-20 00:30:00,2637.97,2638.22,2637.03,2638.13,226,10,0
XAUUSD,2024-11-20 00:35:00,2638.13,2638.71,2637.51,2637.94,254,10,0
XAUUSD,2024-11-20 00:40:00,2637.97,2638.03,2637.58,2637.84,173,10,0
XAUUSD,2024-11-20 00:45:00,2637.99,2639.0,2637.85,2638.33,216,10,0
XAUUSD,2024-11-20 00:50:00,2638.33,2639.06,2638.11,2638.87,251,10,0
XAUUSD,2024-11-20 00:55:00,2638.88,2638.88,2637.69,2637.83,310,10,0
XAUUSD,2024-11-20 01:00:00,2637.9,2641.49,2637.73,2639.98,508,0,0
XAUUSD,2024-11-20 01:05:00,2640.08,2640.37,2638.28,2639.76,435,10,0
XAUUSD,2024-11-20 01:10:00,2639.9,2640.69,2638.49,2638.94,411,10,0
XAUUSD,2024-11-20 01:15:00,2638.98,2639.44,2637.79,2639.34,376,10,0
XAUUSD,2024-11-20 01:20:00,2639.41,2640.02,2638.65,2639.9,373,10,0
XAUUSD,2024-11-20 01:25:00,2639.88,2639.88,2636.03,2636.79,419,10,0
XAUUSD,2024-11-20 01:30:00,2636.79,2637.19,2635.79,2636.4,440,10,0
XAUUSD,2024-11-20 01:35:00,2636.41,2638.89,2636.14,2638.67,407,10,0
XAUUSD,2024-11-20 01:40:00,2638.68,2639.33,2637.81,2639.32,389,10,0
XAUUSD,2024-11-20 01:45:00,2639.31,2640.14,2638.94,2640.0,361,10,0
XAUUSD,2024-11-20 01:50:00,2639.98,2640.6,2639.24,2639.47,384,10,0
XAUUSD,2024-11-20 01:55:00,2639.48,2639.76,2638.17,2639.58,416,10,0
XAUUSD,2024-11-20 02:00:00,2639.62,2639.71,2638.37,2638.6,360,10,0
XAUUSD,2024-11-20 02:05:00,2638.61,2640.12,2638.61,2639.34,352,11,0
XAUUSD,2024-11-20 02:10:00,2639.34,2641.62,2639.29,2641.18,370,11,0
XAUUSD,2024-11-20 02:15:00,2641.1,2641.49,2640.48,2641.3,274,11,0
XAUUSD,2024-11-20 02:20:00,2641.3,2641.31,2640.23,2640.85,270,10,0
XAUUSD,2024-11-20 02:25:00,2640.88,2641.66,2640.38,2641.3,257,10,0
XAUUSD,2024-11-20 02:30:00,2641.31,2641.76,2639.91,2640.96,387,10,0
XAUUSD,2024-11-20 02:35:00,2640.96,2641.37,2640.11,2640.51,376,10,0
XAUUSD,2024-11-20 02:40:00,2640.48,2641.27,2640.07,2640.29,348,11,0
XAUUSD,2024-11-20 02:45:00,2640.33,2640.89,2639.5,2639.61,368,11,0
XAUUSD,2024-11-20 02:50:00,2639.56,2640.21,2639.24,2639.6,375,10,0
XAUUSD,2024-11-20 02:55:00,2639.6,2640.36,2639.56,2640.18,310,11,0
XAUUSD,2024-11-20 03:00:00,2640.15,2640.56,2639.55,2640.35,339,4,0
XAUUSD,2024-11-20 03:05:00,2640.32,2640.97,2640.07,2640.7,335,11,0
XAUUSD,2024-11-20 03:10:00,2640.7,2641.16,2640.26,2640.4,283,11,0
XAUUSD,2024-11-20 03:15:00,2640.39,2641.07,2640.1,2640.52,309,1,0
XAUUSD,2024-11-20 03:20:00,2640.54,2640.8,2640.07,2640.44,314,4,0
XAUUSD,2024-11-20 03:25:00,2640.42,2641.21,2640.39,2640.67,320,10,0
XAUUSD,2024-11-20 03:30:00,2640.68,2640.79,2639.72,2640.07,283,10,0
XAUUSD,2024-11-20 03:35:00,2640.06,2640.54,2639.5,2639.72,254,10,0
XAUUSD,2024-11-20 03:40:00,2639.66,2640.25,2639.34,2639.35,259,10,0
XAUUSD,2024-11-20 03:45:00,2639.33,2639.57,2639.18,2639.37,207,10,0
XAUUSD,2024-11-20 03:50:00,2639.37,2639.7,2638.74,2638.83,217,10,0
XAUUSD,2024-11-20 03:55:00,2638.83,2638.83,2637.65,2637.96,268,10,0
XAUUSD,2024-11-20 04:00:00,2638.0,2638.21,2637.28,2637.65,210,10,0
XAUUSD,2024-11-20 04:05:00,2637.63,2637.86,2637.16,2637.81,230,10,0
XAUUSD,2024-11-20 04:10:00,2637.84,2638.6,2637.84,2638.05,235,10,0
XAUUSD,2024-11-20 04:15:00,2638.04,2638.8,2637.88,2637.91,190,10,0
